Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Shazam Counts
24.6,439281048.0,44726.0,15623830.0,75.0,1288065.0,57055.0,7479129.0,60781778.0,435869854.0,30.0,24352.0,155.0,8.0,20533.0,16.0,1750559.0
24.4,707551397.0,148441.0,20364177.0,21.0,2598192.0,49597.0,26883217.0,186530347.0,5649485.0,22.0,119.0,56.0,13.0,11220.0,14.0,1508168.0
24.4,142352659.0,80632.0,7222942.0,58.0,819235.0,46229.0,11821844.0,129897849.0,19542904.0,96.0,9295.0,85.0,12.0,152415.0,4.0,2768798.0
24.4,283406755.0,35672.0,3644016.0,77.0,254008.0,48146.0,7156246.0,49171406.0,340942384.0,12.0,794.0,22.0,3.0,648.0,21.0,363648.0
24.4,1216966135.0,92577.0,30252887.0,74.0,4212951.0,71954.0,63817390.0,428073160.0,1557663895.0,116.0,18666.0,117.0,12.0,44098.0,2.0,6844702.0
24.4,65174919.0,13131.0,7905515.0,64.0,363870.0,733101.0,37688610.0,479919203.0,48502167.0,43.0,7196.0,34.0,7.0,467961.0,8.0,1062087.0
24.4,705672746.0,84469.0,33371478.0,70.0,1055058.0,38258.0,16654149.0,124603506.0,504904.0,79.0,4564.0,20.0,35.0,48467.0,22.0,633497.0
24.3,2146682342.0,397228.0,83160830.0,83.0,3552978.0,761633.0,27141268.0,177890147.0,22608265.0,118.0,2668.0,69.0,83.0,2953010.0,38.0,13371463.0
24.3,840781611.0,93600.0,36206570.0,64.0,335427.0,1010070.0,25149358.0,160655710.0,2335.0,66.0,1910.0,21.0,29.0,285187.0,30.0,3966093.0
24.2,1188567787.0,125952.0,35637449.0,68.0,684919.0,1173367.0,58227763.0,388633141.0,367951.0,99.0,47278.0,91.0,55.0,634007.0,20.0,4914487.0
24.2,49756092.0,11905.0,10502401.0,73.0,340925.0,5352.0,214666.0,4372.0,15168530.0,12.0,3566.0,5.0,9.0,277848.0,22.0,65087.0
24.0,401979272.0,80139.0,15198667.0,66.0,1667710.0,101915.0,18751200.0,203030554.0,86821613.0,75.0,15171.0,6.0,33.0,364216.0,13.0,1750278.0
24.0,157676395.0,21485.0,5429963.0,76.0,28970.0,3492.0,308886.0,2359449.0,3948452.0,13.0,8672.0,302.0,4.0,515925.0,59.0,118515.0
23.8,106740885.0,16395.0,7898986.0,66.0,46227.0,1657.0,748350.0,12122087.0,5692276.0,10.0,48065.0,407.0,19.0,334708.0,14.0,432706.0
23.8,173061521.0,18616.0,5085706.0,67.0,343308.0,143900.0,22419288.0,239225982.0,53205932.0,11.0,2.0,1.0,2.0,680.0,2.0,604065.0
23.8,981323727.0,120261.0,29116272.0,73.0,548954.0,55663.0,50590230.0,371899059.0,1571205.0,110.0,38418.0,341.0,78.0,1105005.0,52.0,13561186.0
23.7,1194124781.0,235618.0,114628125.0,78.0,4900990.0,1041808.0,255818121.0,1795501997.0,1078272185.0,164.0,74370.0,337.0,54.0,595457.0,52.0,6254052.0
23.6,146921991.0,18446.0,17280612.0,61.0,438887.0,17397.0,15319975.0,351979940.0,405838581.0,52.0,117393.0,63.0,22.0,522491.0,28.0,813738.0
23.6,103549505.0,45954.0,8112561.0,55.0,673845.0,10162.0,2101769.0,21878255.0,513324738.0,22.0,3795.0,35.0,7.0,73406.0,8.0,177908.0
23.6,46615691.0,29693.0,4972570.0,54.0,83064.0,250198.0,50398483.0,758814572.0,55794.0,44.0,15021.0,11.0,10.0,48863.0,12.0,591008.0
23.6,390893607.0,109900.0,16744963.0,66.0,974740.0,29802.0,58116176.0,368523039.0,1642953.0,32.0,1122.0,6.0,3.0,8243.0,6.0,927120.0
23.5,216934691.0,65171.0,14450198.0,60.0,1101053.0,245749.0,133687791.0,1016363322.0,41724867.0,33.0,8865.0,94.0,15.0,117489.0,12.0,603507.0
23.5,508914869.0,86239.0,25204530.0,70.0,6057759.0,55811.0,8937199.0,73318392.0,341710178.0,48.0,12567.0,67.0,39.0,272601.0,36.0,5615561.0
23.5,841183589.0,178587.0,102898525.0,76.0,3227301.0,27671.0,7733399.0,64589027.0,188887432.0,112.0,2137.0,351.0,46.0,508592.0,18.0,6644459.0
23.4,165916276.0,17423.0,3301778.0,70.0,887461.0,43015.0,13217486.0,92644726.0,9441934.0,6.0,4205.0,31.0,3.0,65546.0,30.0,139260.0
23.4,317302250.0,59316.0,12635825.0,54.0,1143446.0,169932.0,44327209.0,286048019.0,4852424.0,63.0,7340.0,140.0,14.0,29601.0,6.0,2007712.0
23.3,202781631.0,32888.0,14372026.0,60.0,21984.0,673047.0,323827842.0,2410282562.0,4761746.0,44.0,119001.0,1447.0,14.0,77824.0,35.0,1690643.0
23.2,133039977.0,69577.0,7803085.0,54.0,250732.0,33573.0,29171201.0,241202185.0,27878588.0,17.0,19365.0,401.0,3.0,7731.0,9.0,216542.0
23.2,506083686.0,88997.0,19591325.0,65.0,1917299.0,22248.0,8081963.0,53859932.0,17749865.0,105.0,20173.0,45.0,38.0,196761.0,16.0,14034296.0
23.1,135976140.0,41454.0,4335379.0,69.0,465940.0,3074.0,1344946.0,14785534.0,6852259.0,22.0,3782.0,3.0,1.0,1382.0,2.0,390413.0
23.0,603009543.0,60339.0,19082403.0,65.0,1897331.0,25591.0,2655600.0,33166882.0,107154352.0,33.0,13214.0,19.0,32.0,555813.0,42.0,1628610.0
22.8,478791369.0,58453.0,15619408.0,63.0,6231853.0,512763.0,28874189.0,281205271.0,208345707.0,55.0,53264.0,36.0,64.0,394903.0,12.0,4680196.0
22.8,34116353.0,10084.0,1619073.0,42.0,1278586.0,2426688.0,716422698.0,6661617341.0,305361285.0,10.0,966.0,1051.0,4.0,4708.0,8.0,1061424.0
22.7,757522352.0,224483.0,30472220.0,74.0,1073571.0,186541.0,59591708.0,450672924.0,2329764.0,36.0,1404.0,51.0,9.0,17953.0,6.0,1130370.0
22.6,538918222.0,73149.0,29404069.0,70.0,6629367.0,260418.0,26028741.0,149188520.0,184669606.0,43.0,5481.0,66.0,20.0,206290.0,17.0,3052967.0
22.6,971172980.0,146441.0,57655350.0,70.0,5781852.0,158366.0,21655145.0,171491357.0,559214970.0,119.0,112158.0,106.0,86.0,1476213.0,31.0,6473758.0
22.6,382565051.0,85310.0,24209669.0,69.0,986189.0,62502.0,17799186.0,123745488.0,1263721.0,55.0,25.0,24.0,14.0,71931.0,1.0,1222113.0
22.5,1142061871.0,140545.0,43438732.0,79.0,1528733.0,13128.0,5175533.0,42711557.0,16631579.0,183.0,106124.0,208.0,68.0,309720.0,36.0,12360774.0
22.5,1062571821.0,183102.0,83157868.0,74.0,2999671.0,135610.0,86779845.0,623454990.0,175213622.0,166.0,209992.0,425.0,69.0,1145161.0,54.0,7126620.0
22.5,296543065.0,117924.0,14177874.0,68.0,3566571.0,256438.0,262367607.0,2473547695.0,6435978.0,12.0,6060.0,148.0,16.0,103155.0,12.0,3560853.0
22.4,242105356.0,25649.0,5257047.0,59.0,2907887.0,129582.0,5433488.0,38979215.0,25155712.0,21.0,48967.0,40.0,7.0,36419.0,15.0,1550411.0
22.3,516523975.0,45773.0,14539681.0,67.0,2047661.0,82745.0,1643842.0,10506569.0,471650737.0,39.0,132684.0,56.0,3.0,4887.0,18.0,1925032.0
22.3,117186345.0,11752.0,4854730.0,62.0,2497620.0,133155.0,89151707.0,580855649.0,84559361.0,11.0,1361.0,33.0,3.0,52357.0,1.0,191507.0
22.2,818926915.0,160628.0,48988304.0,77.0,1119551.0,124365.0,62671433.0,478999463.0,145296.0,37.0,127903.0,278.0,36.0,344006.0,40.0,3388780.0
22.2,177369022.0,26786.0,5711358.0,58.0,1614839.0,76025.0,12315439.0,75387907.0,85920589.0,35.0,100358.0,472.0,8.0,558639.0,29.0,1548061.0
22.2,954807024.0,219091.0,69258950.0,75.0,8016633.0,313458.0,56619292.0,950938614.0,379363177.0,76.0,44539.0,122.0,49.0,662226.0,25.0,6300407.0
22.1,957810500.0,107486.0,73687531.0,74.0,2856158.0,309815.0,26476462.0,159860013.0,14483762.0,104.0,19825.0,69.0,28.0,109552.0,12.0,5142901.0
22.0,224529894.0,50674.0,7520303.0,53.0,2237400.0,37352.0,15530760.0,112923227.0,61743322.0,43.0,92023.0,9.0,13.0,19900.0,33.0,2404340.0
22.0,75309953.0,34283.0,39325226.0,67.0,111125.0,4789.0,2241743.0,22133936.0,61165.0,20.0,3716.0,39.0,14.0,152042.0,22.0,330883.0
22.0,633467655.0,74321.0,32015799.0,63.0,260550.0,1414817.0,162027612.0,1120361528.0,5356.0,109.0,43085.0,83.0,44.0,297171.0,4.0,1565404.0
21.8,541018402.0,37204.0,14531541.0,74.0,911054.0,198468.0,138278860.0,1096877338.0,54215732.0,32.0,6153.0,106.0,4.0,10871.0,10.0,474609.0
21.8,664972754.0,67417.0,29811087.0,67.0,2371235.0,154068.0,36829248.0,275420611.0,152714215.0,139.0,123485.0,251.0,40.0,340692.0,34.0,3200345.0
21.7,259405297.0,46330.0,19899069.0,59.0,772098.0,19000.0,11752918.0,71844871.0,128587546.0,49.0,66137.0,714.0,37.0,415938.0,8.0,1255610.0
21.7,68189858.0,14429.0,12456842.0,61.0,71513.0,573.0,243524.0,4189925.0,74920373.0,44.0,66669.0,205.0,19.0,184386.0,11.0,521658.0
21.7,169574765.0,46212.0,10914718.0,61.0,532711.0,16172.0,3047870.0,29701332.0,56161.0,72.0,3414.0,5.0,4.0,36847.0,14.0,1488185.0
21.7,433664050.0,78546.0,20739392.0,59.0,2265284.0,1037872.0,154355675.0,1344891926.0,15131588.0,126.0,28247.0,277.0,55.0,854505.0,39.0,4070551.0
21.6,49939720.0,15725.0,2639765.0,54.0,743713.0,450203.0,228122883.0,1646887640.0,86475705.0,4.0,178.0,1056.0,4.0,129006.0,3.0,510234.0
21.6,122957173.0,65839.0,15313309.0,58.0,434406.0,115114.0,56371535.0,1408619017.0,1484274.0,27.0,5136.0,19.0,3.0,92265.0,26.0,1713873.0
21.6,537523729.0,71149.0,22408790.0,70.0,2942916.0,25914.0,15414832.0,103430758.0,35299595.0,98.0,2678.0,65.0,22.0,145035.0,59.0,1833030.0
21.6,365789171.0,47875.0,14327367.0,58.0,2544004.0,24502.0,12009436.0,75103695.0,150027731.0,75.0,8.0,51.0,7.0,28364.0,16.0,3844287.0
21.5,413855724.0,67911.0,11433179.0,61.0,569920.0,58190.0,13747633.0,170836810.0,26070341.0,80.0,8044.0,375.0,27.0,64976.0,24.0,17865575.0
21.4,466462034.0,145278.0,21911416.0,20.0,1551928.0,253094.0,221768120.0,1503260547.0,1051268048.0,25.0,1227.0,102.0,5.0,7432.0,4.0,989841.0
21.3,117819788.0,59052.0,4339220.0,59.0,1773615.0,822706.0,192976549.0,1866473503.0,26870032.0,59.0,5324.0,1.0,27.0,155965.0,5.0,3178427.0
21.3,215492373.0,91317.0,9796420.0,67.0,2585653.0,5685.0,2212496.0,64559724.0,10472176.0,36.0,48571.0,231.0,16.0,251559.0,13.0,2951859.0
21.3,260183209.0,36176.0,9276256.0,65.0,486007.0,106827.0,32754226.0,295540554.0,2547376419.0,31.0,15877.0,62.0,12.0,298664.0,15.0,626257.0
21.2,433429705.0,47966.0,7954524.0,73.0,418212.0,404913.0,40464743.0,273205308.0,162712220.0,33.0,44492.0,14.0,2.0,3148.0,15.0,667963.0
21.2,473059298.0,108732.0,25587455.0,62.0,3261634.0,402646.0,123479947.0,793624604.0,21754797.0,39.0,50039.0,59.0,24.0,142965.0,22.0,4844008.0
21.1,597167984.0,106817.0,22130665.0,65.0,2833259.0,829396.0,189935359.0,1101118641.0,16932626.0,84.0,2107.0,38.0,27.0,106997.0,16.0,2571189.0
21.0,64562541.0,14704.0,1868777.0,55.0,588504.0,28159.0,4803835.0,38123007.0,177562407.0,11.0,1310.0,181.0,1.0,2011.0,3.0,262393.0
21.0,254979267.0,50550.0,13267378.0,63.0,2333652.0,56460.0,10523558.0,76024269.0,1748619.0,86.0,46258.0,19.0,32.0,760820.0,28.0,961364.0
21.0,505295731.0,47908.0,25022588.0,64.0,1772300.0,25388.0,5343796.0,48126470.0,97714946.0,76.0,211790.0,222.0,36.0,463898.0,46.0,2572578.0
20.6,307125680.0,37085.0,4580996.0,78.0,115841.0,82568.0,11598936.0,91548493.0,237287388.0,5.0,1612.0,24.0,1.0,71.0,6.0,170053.0
20.6,118689822.0,21235.0,10088905.0,61.0,435913.0,62500.0,23571763.0,215516634.0,7014186.0,17.0,3615.0,22.0,5.0,1370903.0,5.0,227408.0
20.5,948562412.0,227652.0,30088786.0,76.0,1952137.0,137434.0,79393828.0,509550794.0,2115923.0,52.0,1601.0,23.0,13.0,34894.0,20.0,2295441.0
20.5,687212492.0,158127.0,52673092.0,74.0,3735861.0,112554.0,51638369.0,388454078.0,264030016.0,49.0,1411.0,199.0,31.0,46407.0,11.0,10452280.0
20.5,624262344.0,152117.0,23361260.0,68.0,953527.0,30003.0,5605679.0,61873397.0,41851.0,180.0,56327.0,34.0,50.0,357747.0,3.0,13112923.0
20.4,836986096.0,185976.0,32031700.0,64.0,2261189.0,27380.0,12146399.0,87179494.0,217960715.0,90.0,16944.0,205.0,17.0,219233.0,5.0,2984024.0
20.4,121386649.0,17170.0,3091212.0,56.0,1221832.0,136234.0,45708060.0,399701698.0,4725463.0,25.0,25855.0,16.0,12.0,200710.0,11.0,232347.0
20.4,885986482.0,82322.0,17357820.0,66.0,2249771.0,17847.0,8977069.0,39158457.0,243204799.0,76.0,46352.0,71.0,34.0,780991.0,17.0,2767586.0
20.2,129531779.0,14019.0,7342329.0,69.0,89641.0,2642.0,863627.0,12561121.0,57198.0,8.0,153263.0,144.0,1.0,87320.0,2.0,446529.0
20.2,968810827.0,177742.0,38261812.0,77.0,2996719.0,14336.0,5321733.0,47328081.0,37161945.0,22.0,67246.0,5.0,22.0,477009.0,44.0,3522400.0
20.2,493444344.0,48491.0,27331765.0,76.0,979538.0,669052.0,189101077.0,1951015670.0,11818751.0,63.0,8576.0,162.0,3.0,120251.0,11.0,4367770.0
20.2,728140057.0,201363.0,35839296.0,74.0,3365976.0,197935.0,125260763.0,918538689.0,5053171.0,39.0,2120.0,4.0,18.0,59095.0,7.0,2451463.0
19.8,87813373.0,35497.0,4333964.0,51.0,645841.0,1908028.0,389171513.0,3050656195.0,1075513.0,15.0,11520.0,147.0,1.0,458.0,3.0,571513.0
19.7,557921212.0,56240.0,15063771.0,64.0,619110.0,27870.0,5508696.0,41811499.0,36612.0,73.0,118637.0,338.0,26.0,118382.0,7.0,2538528.0
19.7,501915477.0,87258.0,27223463.0,66.0,2821803.0,45257.0,5759482.0,29687816.0,14824786.0,119.0,114659.0,240.0,36.0,78076.0,26.0,11012948.0
19.7,59929910.0,13316.0,1804462.0,56.0,637357.0,39180.0,3603590.0,36200780.0,50573744.0,18.0,99339.0,428.0,8.0,95541.0,14.0,810803.0
19.7,89806639.0,41371.0,4068649.0,59.0,2131185.0,12094.0,5344281.0,49727704.0,470940171.0,21.0,172.0,28.0,9.0,104775.0,23.0,303787.0
19.7,365062854.0,18085.0,10037406.0,71.0,3847991.0,69294.0,7236983.0,109160109.0,117031962.0,20.0,1956.0,32.0,12.0,245806.0,14.0,501725.0
19.6,2021910364.0,410054.0,113406994.0,77.0,4710499.0,264172.0,95247745.0,720283921.0,837901.0,287.0,146813.0,287.0,256.0,3993523.0,97.0,12775440.0
19.6,464203349.0,69767.0,12116553.0,70.0,1072108.0,105583.0,24892738.0,136935165.0,161542927.0,45.0,99018.0,141.0,3.0,106.0,24.0,2256949.0
19.6,858734232.0,177813.0,63919947.0,78.0,3052958.0,43406.0,31003462.0,318483532.0,188799981.0,100.0,56432.0,347.0,31.0,638072.0,22.0,10984658.0
19.5,315697428.0,27166.0,9169246.0,57.0,6459847.0,319300.0,9810976.0,61451981.0,291876127.0,84.0,6723.0,1.0,31.0,227649.0,5.0,1966828.0
19.5,377242486.0,42233.0,11501240.0,68.0,1141593.0,80961.0,39903732.0,224312083.0,62344312.0,21.0,4931.0,218.0,22.0,581162.0,8.0,224414.0
